"Time","Location","Month","Intervention","mu","li","ui","xi","yi","Source","Year","Count"
92,1,"8",1,0.758349123025234,0.305708087561965,0.987491997647496,0.649211820644317,0.907279206866033,"Ruminants",2012,9
93,1,"9",1,0.785187409086745,0.333066786323116,0.999771992818258,0.680720499262109,0.933355151102463,"Ruminants",2012,15
94,1,"10",1,0.668583268196253,0.138341325762303,0.98705949774662,0.505425904601516,0.868819567094533,"Ruminants",2012,15
95,1,"11",1,0.777607212315784,0.292536486973203,0.995966825643156,0.671922655638723,0.93125757732879,"Ruminants",2012,10
96,1,"12",1,0.344089702598044,0.00232229496207874,0.871386251926189,0.130523727673249,0.527067869468797,"Ruminants",2012,10
97,1,"1",1,0.309700864613614,0.00882883724302712,0.873320228450702,0.0902701171626753,0.487627518614465,"Ruminants",2013,14
98,1,"2",1,0.115642418149473,1.90355174860247e-06,0.742044876289637,0.00131967983830359,0.134429742464127,"Ruminants",2013,3
99,1,"3",1,0.538858507872591,0.0669040906042094,0.982303539742648,0.337422263504993,0.746117083982486,"Ruminants",2013,8
100,1,"4",1,0.90419170570245,0.255302449216731,0.999994060661853,0.914151066839057,0.998767066661759,"Ruminants",2013,1
101,1,"5",1,0.52307469263864,0.0227762049065728,0.982855094590907,0.264053117692061,0.786290439539954,"Ruminants",2013,3
102,1,"6",1,0.914307627347523,0.524488862730104,0.999956994730147,0.890875959217077,0.994834579612885,"Ruminants",2013,8
103,1,"7",1,0.302716605260891,0.0128758842985122,0.79270454979719,0.131944322263977,0.437787335163206,"Ruminants",2013,15
104,1,"8",1,0.772926088572731,0.297336396116178,0.988085752200784,0.674198161080787,0.918521111354966,"Ruminants",2013,11
105,1,"9",1,0.871717845223981,0.455942846911754,0.999803068144638,0.819694881472719,0.975177417933342,"Ruminants",2013,17
106,1,"10",1,0.58393793138381,0.0796650081519114,0.982517847224525,0.377321933084246,0.807736569834044,"Ruminants",2013,13
107,1,"11",1,0.859703371023822,0.508636884599767,0.996615678521372,0.802140048658931,0.956949607474854,"Ruminants",2013,23
108,1,"12",1,0.306788833481799,0.00171585168341031,0.85811155957756,0.105711531785096,0.463630120292269,"Ruminants",2013,28
109,1,"1",1,0.278959256375104,0.00816274569409763,0.835510468454273,0.0818695827704578,0.427112419718792,"Ruminants",2014,12
110,1,"2",1,0.115354817382553,1.90213578739138e-06,0.731963328691602,0.00133183943602259,0.133152668413016,"Ruminants",2014,15
111,1,"3",1,0.526960048443392,0.0446939021881405,0.988634351219383,0.286685203594637,0.771389476311384,"Ruminants",2014,16
112,1,"4",1,0.921587964083106,0.40954562016226,0.999993903420028,0.925130707942129,0.998747846582696,"Ruminants",2014,3
113,1,"5",1,0.522381008331609,0.0217795994036465,0.983199008822935,0.264854392277849,0.785380862392683,"Ruminants",2014,5
114,1,"6",1,0.887682743323884,0.333857211387907,0.999956346308469,0.862384334803098,0.994614040511486,"Ruminants",2014,9
115,1,"7",1,0.437048899867134,0.0154830724881256,0.920675109569921,0.216832609926172,0.645423690677829,"Ruminants",2014,12
116,1,"8",1,0.661213735234165,0.180670273538125,0.969852891581466,0.516496943046623,0.836989320993265,"Ruminants",2014,18
117,1,"9",1,0.866895372484653,0.433578683898653,0.999791499894651,0.814185731554485,0.974822636996254,"Ruminants",2014,12
118,1,"10",1,0.530232765563092,0.0641893396792152,0.972645486353512,0.318166124537593,0.746045210130342,"Ruminants",2014,14
119,1,"11",1,0.610634124128145,0.155126517763574,0.99310096746035,0.442138437863089,0.79373112468409,"Ruminants",2014,19
120,1,"12",1,0.460946632492075,0.00243023612544253,0.907007915230156,0.266675723576839,0.6589581967113,"Ruminants",2014,14
1,0,"1",0,0.00593725081733397,1.62423020738565e-06,0.0474590577359013,8.39843014123868e-05,0.00341798941679099,"Water",2005,NA
2,0,"2",0,0.00401265884471933,1.58348546309529e-08,0.0343305998294632,5.51863073803106e-06,0.000915289780804184,"Water",2005,4
3,0,"3",0,0.00648510832862989,6.78563823726981e-08,0.0591274216613027,1.61744623885071e-05,0.00197583579568904,"Water",2005,5
4,0,"4",0,0.00301765890296004,8.35322270413089e-09,0.0267086167583268,2.6692997645065e-06,0.000549425349771658,"Water",2005,7
5,0,"5",0,0.00371234899993417,7.93753480508133e-08,0.0340225664555472,1.65510799769318e-05,0.00149687327565341,"Water",2005,16
6,0,"6",0,0.00303805408217842,1.81070130223166e-08,0.0278949803294836,5.42836233789379e-06,0.000993039269797138,"Water",2005,5
7,0,"7",0,0.00593597946386317,8.52475634877101e-08,0.0522342585379279,2.66816651428291e-05,0.00291318693089349,"Water",2005,5
8,0,"8",0,0.00458662128592724,5.70996897025153e-08,0.0407503630459149,1.93270940133198e-05,0.00227846291670056,"Water",2005,11
9,0,"9",0,0.0141331163315558,8.19866621791288e-08,0.107990449425401,4.35841182238036e-05,0.0128012552019234,"Water",2005,12
10,0,"10",0,0.0164947456864891,4.50533660397648e-07,0.116034159011234,0.0002031709600353,0.0160423176248703,"Water",2005,16
11,0,"11",0,0.0169441831943007,3.36747926653751e-07,0.108218502808015,7.56434800052928e-05,0.0208017740402157,"Water",2005,36
12,0,"12",0,0.00303710938252086,3.48834042761032e-08,0.0270442124874068,1.22676273883328e-05,0.001579004655002,"Water",2005,20
13,0,"1",0,0.0108516847077482,2.91536635541795e-06,0.0904641601217187,0.000143869602371504,0.00752802636864168,"Water",2006,18
14,0,"2",0,0.00328622657963976,1.84030416418192e-08,0.0312812638458843,6.55659582059343e-06,0.00103852933883701,"Water",2006,16
15,0,"3",0,0.00456673465114873,7.85728846834582e-08,0.0420001685358995,1.73401074546506e-05,0.00202579853182315,"Water",2006,16
16,0,"4",0,0.00257152317156662,8.38821118460546e-09,0.0235066895010257,2.48290753902963e-06,0.000500893854245723,"Water",2006,9
17,0,"5",0,0.00241522794560212,6.62636453798352e-08,0.0213070727651103,1.30736776070588e-05,0.0011625877824873,"Water",2006,24
18,0,"6",0,0.00229285458269958,1.67265731267641e-08,0.0213343201160717,4.97624104029675e-06,0.000895096607563526,"Water",2006,23
19,0,"7",0,0.00481927349306801,7.35576818034888e-08,0.0425761053696054,2.39680712255022e-05,0.00260878525830204,"Water",2006,14
20,0,"8",0,0.00549888627467202,7.02354852110636e-08,0.0485583998444827,2.36855234182657e-05,0.00276921670614415,"Water",2006,15
21,0,"9",0,0.0153431608104493,6.78718617093675e-08,0.125739667729628,3.77051429101426e-05,0.0115865565569859,"Water",2006,10
22,0,"10",0,0.0274182610826313,5.57025894349509e-07,0.172758098126008,0.000271832232654828,0.0328187272009223,"Water",2006,11
23,0,"11",0,0.0116669424609972,1.95633669174081e-07,0.0899587229165987,4.66491976674453e-05,0.0100718366697267,"Water",2006,23
24,0,"12",0,0.00319050620250379,3.55910710173496e-08,0.027971678005322,1.28261318516812e-05,0.00165992056201211,"Water",2006,29
25,0,"1",0,0.00389890650551336,1.22016570103679e-06,0.0333702764921835,6.14848758861742e-05,0.00252013567381718,"Water",2007,28
26,0,"2",0,0.00242395511288138,1.44490660570096e-08,0.0224478381335424,4.61018284004081e-06,0.00075301328753347,"Water",2007,17
27,0,"3",0,0.00512427465760292,7.82405738046188e-08,0.0474047359717329,1.76204585558971e-05,0.00208447967663816,"Water",2007,10
28,0,"4",0,0.00292622849310655,9.25462235076056e-09,0.0272871434454437,2.90043102637979e-06,0.00060873348217723,"Water",2007,9
29,0,"5",0,0.00289572985626869,8.14454518712775e-08,0.0254202792448708,1.61019924449136e-05,0.00139526585443561,"Water",2007,17
30,0,"6",0,0.00345197011124208,2.31378915659111e-08,0.0320442924766705,6.67003899092024e-06,0.00120990506259539,"Water",2007,14
31,0,"7",0,0.00700188645707716,1.07173513497367e-07,0.0603942271369711,3.53403735984615e-05,0.00380483874029042,"Water",2007,16
32,0,"8",0,0.00591878701220817,6.70727848451627e-08,0.0535432889048607,2.19122695888218e-05,0.00258150200761287,"Water",2007,6
33,0,"9",0,0.0353711744068838,9.06398806542624e-08,0.261807292760942,4.9697333717754e-05,0.0347541719545952,"Water",2007,9
34,0,"10",0,0.0122714388976328,3.71971658607501e-07,0.0838108716126742,0.000170955893541113,0.0127078823949905,"Water",2007,18
35,0,"11",0,0.00779814741733335,1.60231826271495e-07,0.0584625251600043,3.76568431449489e-05,0.00715698879105136,"Water",2007,30
36,0,"12",0,0.00357384940711173,3.82121481135242e-08,0.0316305385073644,1.41166178218681e-05,0.0018561302433617,"Water",2007,26
37,0,"1",1,0.0235522385675378,6.52977427599807e-07,0.156927631824454,0.000220971103892399,0.0256462803932658,"Water",2008,4
38,0,"2",1,0.011180887948168,3.45633862294939e-09,0.0928038688522095,2.47866726854225e-05,0.007523048366817,"Water",2008,4
39,0,"3",1,0.00953879535918365,7.4628283751218e-09,0.0796020300446538,1.41153092991274e-05,0.00589046900993563,"Water",2008,4
40,0,"4",1,0.00788623342729736,4.75610286611363e-10,0.0806213338763552,1.368790298495e-06,0.00133324004997496,"Water",2008,4
41,0,"5",1,0.00596475340058945,3.47410348362464e-09,0.0526782606154535,1.32233583705879e-05,0.00281258997307796,"Water",2008,3
42,0,"6",1,0.0115652398333467,1.24503829273461e-09,0.0994964104975371,3.87923631098663e-06,0.00688603629796152,"Water",2008,3
43,0,"7",1,0.0426308220184524,2.6344307125614e-08,0.244823819191899,0.000232909584309008,0.0553872640444988,"Water",2008,6
44,0,"8",1,0.0249626723477774,2.23192417229956e-08,0.123641067775262,0.00017700621461458,0.0359282144751262,"Water",2008,27
45,0,"9",1,0.0294691167528376,3.02817403245419e-08,0.166064190220011,0.000158998600615279,0.0385022794658465,"Water",2008,12
46,0,"10",1,0.0387255482179703,2.18064465437076e-08,0.210864647031984,0.00123566726095649,0.0504164127739657,"Water",2008,4
47,0,"11",1,0.0410739359192248,4.59305818952733e-08,0.247735243702028,8.71152247696677e-05,0.0547570088446777,"Water",2008,6
48,0,"12",1,0.0317527039165754,3.20722787853663e-08,0.181913362643856,0.00017787746148396,0.0411341446819057,"Water",2008,14
49,0,"1",1,0.0229084153591238,6.05810156214897e-07,0.157964708622256,0.000202440941402595,0.023926292529642,"Water",2009,15
50,0,"2",1,0.0111729891911594,3.52002105702745e-09,0.0925065852484745,2.59286199089535e-05,0.00781873637848161,"Water",2009,5
51,0,"3",1,0.00994145018514673,8.72006557672994e-09,0.0822568423759397,1.68920931875874e-05,0.0069501693409381,"Water",2009,6
52,0,"4",1,0.0069470205291153,5.914204947794e-10,0.070622028438525,1.7072625409467e-06,0.00165835475523216,"Water",2009,7
53,0,"5",1,0.00607845022473146,3.60992682320197e-09,0.0544537065147479,1.38541125634369e-05,0.00298824950737423,"Water",2009,5
54,0,"6",1,0.0228524349341646,1.54737322662654e-09,0.192878427332825,4.54303298458294e-06,0.0160308820837494,"Water",2009,9
55,0,"7",1,0.0941686433158531,3.28642798570542e-08,0.469559145363595,0.000301820866183427,0.139640792853974,"Water",2009,5
56,0,"8",1,0.0500938993858078,3.35469901629656e-08,0.268310187591093,0.00027825031958829,0.0692302602291529,"Water",2009,9
57,0,"9",1,0.0548578316151041,4.12722608301028e-08,0.292342701249427,0.00021021051214607,0.0778261132580502,"Water",2009,7
58,0,"10",1,0.0334835118405302,2.10637110497796e-08,0.172396661329546,0.00116849717291986,0.0453377284395462,"Water",2009,13
59,0,"11",1,0.0477716772862984,4.9176778979764e-08,0.285738453724423,9.3127857034055e-05,0.0648632118715477,"Water",2009,7
60,0,"12",1,0.0287106066818577,3.00652873036132e-08,0.163319630353972,0.000171329566520005,0.0373732204595062,"Water",2009,17
61,0,"1",1,0.0433325359302632,9.45477456170338e-07,0.249418290313636,0.00031844673032746,0.0577487682816677,"Water",2010,13
62,0,"2",1,0.0101447410265027,3.61923006426488e-09,0.0808421066691016,2.86751000753134e-05,0.00807603466551123,"Water",2010,16
63,0,"3",1,0.00939220790409763,9.22708558002151e-09,0.0757620808913358,1.86839324205212e-05,0.00731761788283229,"Water",2010,16
64,0,"4",1,0.00604784000220812,4.93054717287437e-10,0.0622350187767693,1.3969362370405e-06,0.00132756758421097,"Water",2010,8
65,0,"5",1,0.00497425360187497,2.93328075511104e-09,0.0439761596245889,1.17318437119629e-05,0.00244843766081671,"Water",2010,12
66,0,"6",1,0.00959327224596863,1.15914725995811e-09,0.0818082616186688,3.73299680911153e-06,0.00629465316569684,"Water",2010,9
67,0,"7",1,0.0702191283981059,3.56164189875651e-08,0.377509121923249,0.000308486202723278,0.0981642633271069,"Water",2010,12
68,0,"8",1,0.0404567227273958,3.01724881176065e-08,0.208516991991223,0.000240831942237246,0.057292562362873,"Water",2010,11
69,0,"9",1,0.0291787306086135,3.29007848462899e-08,0.157542859494563,0.00016350534652415,0.0395981318537612,"Water",2010,11
70,0,"10",1,0.0395523520821497,2.26851687186035e-08,0.207433935778322,0.00132864682744916,0.0524353950211478,"Water",2010,6
71,0,"11",1,0.0376463270901504,5.26292245012506e-08,0.211854285256317,9.88271390012412e-05,0.0537054712735493,"Water",2010,12
72,0,"12",1,0.032942063349954,3.28205701460528e-08,0.199357940599084,0.000184198861468299,0.0404373443128393,"Water",2010,9
73,0,"1",1,0.0203074396046682,6.66246897873886e-07,0.130304307319091,0.000212497439384488,0.0234959260604977,"Water",2011,7
74,0,"2",1,0.0101703130957971,3.28200444373055e-09,0.0835791767246668,2.49859554857284e-05,0.00745098971993438,"Water",2011,7
75,0,"3",1,0.00857383007452438,7.74901664333494e-09,0.0705075090909,1.48795348657569e-05,0.00610109433384352,"Water",2011,9
76,0,"4",1,0.0139366533065589,5.6458743150606e-10,0.165214436515303,1.67498531801785e-06,0.00168566872285097,"Water",2011,4
77,0,"5",1,0.00521669459903413,3.75777126093458e-09,0.0453117488952892,1.39771982866384e-05,0.00287805551960691,"Water",2011,10
78,0,"6",1,0.00932193980568451,1.35892289003835e-09,0.0756732280709,4.22818896558166e-06,0.0070044706527546,"Water",2011,14
79,0,"7",1,0.0689141031900093,4.0942432600626e-08,0.313900352493891,0.000352967150066574,0.105904774887733,"Water",2011,14
80,0,"8",1,0.0715039595292592,4.18650606802306e-08,0.33182836023753,0.000321097954460552,0.109733793912637,"Water",2011,10
81,0,"9",1,0.0318774652373188,3.44118583091563e-08,0.173241102852498,0.000171351316697563,0.043283667539238,"Water",2011,8
82,0,"10",1,0.0693492011714796,2.29231279378758e-08,0.326578258429873,0.00173982007987889,0.100215223161238,"Water",2011,10
83,0,"11",1,0.0729318578094458,7.57430372834674e-08,0.351858903764241,0.000137136018780007,0.122453312871288,"Water",2011,17
84,0,"12",1,0.0353810410035947,3.32948145396473e-08,0.205376019559137,0.000191633884407755,0.0455843180253188,"Water",2011,10
85,0,"1",1,0.0236010477441868,6.68323375125129e-07,0.159129387565366,0.000215952886478376,0.0256658674448846,"Water",2012,7
86,0,"2",1,0.0167618230736158,4.15043969794453e-09,0.139731013423775,2.91945008567769e-05,0.0116711993311677,"Water",2012,10
87,0,"3",1,0.0110138888294122,8.77035226436322e-09,0.0922819078903247,1.82593490011108e-05,0.00735776415972807,"Water",2012,10
88,0,"4",1,0.0081847201688431,4.53555312031166e-10,0.0809228287063477,1.31527303368007e-06,0.00129334467863959,"Water",2012,3
89,0,"5",1,0.00583613559425605,3.18202982680213e-09,0.0512022675486404,1.2634586650117e-05,0.00276402731206889,"Water",2012,6
90,0,"6",1,0.0136607622168116,1.11853071580889e-09,0.126385367201494,3.56779008525521e-06,0.00676128283395215,"Water",2012,8
91,0,"7",1,0.0505020370996885,3.54696545302678e-08,0.279830443664711,0.000294795844868473,0.0676712371744825,"Water",2012,8
92,0,"8",1,0.0765688565489466,3.58921549680193e-08,0.361476115289574,0.000290048907437397,0.116031689104137,"Water",2012,9
93,0,"9",1,0.0272679891245776,2.7933245086169e-08,0.149823421970348,0.000144143621796206,0.036736144643259,"Water",2012,15
94,0,"10",1,0.0865144702510257,3.32327093954406e-08,0.377914896914786,0.00237862671775493,0.130039458324582,"Water",2012,15
95,0,"11",1,0.070614286361804,5.37692743832827e-08,0.422981058353656,0.000105358889218725,0.0958549425458745,"Water",2012,10
96,0,"12",1,0.0698063748216029,5.45501750640549e-08,0.382722042290955,0.000303192662112213,0.0976034620705743,"Water",2012,10
97,0,"1",1,0.0212273624093054,6.23579579171902e-07,0.135952841004895,0.000215995460397319,0.0249049225193065,"Water",2013,14
98,0,"2",1,0.0116325754641818,3.70575914776377e-09,0.0956018591707662,2.79635691469109e-05,0.00837216738761795,"Water",2013,3
99,0,"3",1,0.00953570654587014,8.85123866841839e-09,0.0779250715622677,1.75490192312296e-05,0.00693810110939982,"Water",2013,8
100,0,"4",1,0.00815142141076944,4.78369605379824e-10,0.0832380314472283,1.40856477101095e-06,0.00138002370759006,"Water",2013,1
101,0,"5",1,0.00729619488003281,4.20699945712622e-09,0.0660614605907028,1.70121727282158e-05,0.003607814379231,"Water",2013,3
102,0,"6",1,0.0109900682302213,1.2552449101141e-09,0.0955785277240545,3.87507589704833e-06,0.00667725420742306,"Water",2013,8
103,0,"7",1,0.040625420699904,3.42087410311956e-08,0.211242202570176,0.000268233202029462,0.0567129363900724,"Water",2013,15
104,0,"8",1,0.0947414881566736,4.53321503808185e-08,0.4183127574801,0.000348175328969231,0.154186796165925,"Water",2013,11
105,0,"9",1,0.0284547829298144,3.55412394463996e-08,0.151208239682585,0.000169688698186425,0.0392706894259434,"Water",2013,17
106,0,"10",1,0.0291771958059195,1.89472216281179e-08,0.152062543197152,0.00101879380429984,0.0389093255728435,"Water",2013,13
107,0,"11",1,0.127905472663713,1.06013666365704e-07,0.542932237289054,0.00020246553698241,0.240842810091457,"Water",2013,23
108,0,"12",1,0.0498926168258176,3.91051512502423e-08,0.244665335623824,0.000229366290877689,0.0749398683764394,"Water",2013,28
109,0,"1",1,0.023301796010922,7.33197977533797e-07,0.147749492256057,0.000242042795114821,0.0272082250839229,"Water",2014,12
110,0,"2",1,0.0116643537119892,4.19565010227302e-09,0.0926573752328031,2.96566160164198e-05,0.00942145815535502,"Water",2014,15
111,0,"3",1,0.0191564031429064,1.17322371834416e-08,0.15453447325617,2.36726968684484e-05,0.0143625442609085,"Water",2014,16
112,0,"4",1,0.00775811065902552,4.64165317566767e-10,0.079664595303049,1.3805052743809e-06,0.00134998537163264,"Water",2014,3
113,0,"5",1,0.00578625455752809,3.2987709189117e-09,0.0515097611776367,1.33191492924506e-05,0.00286136744810526,"Water",2014,5
114,0,"6",1,0.0100894234717184,1.33396626944504e-09,0.0840441102657687,4.13754758298062e-06,0.00708402756353618,"Water",2014,9
115,0,"7",1,0.0566454120819075,3.78925902444927e-08,0.292750505722971,0.000318793561550656,0.0805430997749357,"Water",2014,12
116,0,"8",1,0.0601741944852044,3.97826153166754e-08,0.26042632145931,0.000317338371662663,0.0941973995941652,"Water",2014,18
117,0,"9",1,0.0837901650606487,5.34548363718783e-08,0.348788434385949,0.000258486570492839,0.134588332114701,"Water",2014,12
118,0,"10",1,0.0669381682428527,3.30569179310048e-08,0.320939764399753,0.00194539892874792,0.0970695342821844,"Water",2014,14
119,0,"11",1,0.0563005886265354,5.46277135175102e-08,0.286139465754694,0.000106005161149743,0.0897895254045969,"Water",2014,19
120,0,"12",1,0.0738073168688875,4.70047613143796e-08,0.36912744595347,0.000266797382306645,0.110633064222229,"Water",2014,14
1,1,"1",0,0.0040910038540398,3.38081456383667e-08,0.0332418749519771,1.00556969846277e-05,0.00108989027374946,"Water",2005,NA
2,1,"2",0,0.0144653766747526,2.68308573676016e-11,0.154510430031599,3.64970898154568e-07,0.000799137580429596,"Water",2005,4
3,1,"3",0,0.00541608921837179,4.7635781549024e-11,0.0360993625252624,1.12632469878248e-07,0.000124108513236961,"Water",2005,5
4,1,"4",0,0.00305973053711315,4.48886317560479e-11,0.0261369735067652,1.18022474129668e-07,0.000163267249105371,"Water",2005,7
5,1,"5",0,0.0102276395306855,5.83303899344962e-10,0.104833271558122,2.41614066961948e-06,0.00184877700464942,"Water",2005,16
6,1,"6",0,0.00377079673747894,3.51715568633386e-11,0.0281158156743973,9.68399696235639e-08,0.000119318882778333,"Water",2005,5
7,1,"7",0,0.00839246784752498,4.09494980791766e-10,0.0801670021958322,1.02804886700464e-06,0.000855486259154589,"Water",2005,5
8,1,"8",0,0.00729064696286195,4.17697096663816e-10,0.068062300125257,1.0643515367968e-06,0.000728002520797183,"Water",2005,11
9,1,"9",0,0.00936888238527137,3.02428487399887e-10,0.0948526931884689,1.34584606019292e-06,0.00159015635636392,"Water",2005,12
10,1,"10",0,0.00536444522095144,3.99446703402499e-10,0.0497670021701825,8.33909571534303e-07,0.000545116265448775,"Water",2005,16
11,1,"11",0,0.00424983357388575,3.44447170117757e-10,0.0408731796224272,7.73647442993479e-07,0.000533944762645397,"Water",2005,36
12,1,"12",0,0.0341535719901453,2.05883053859936e-10,0.464966039436092,6.44416346209425e-07,0.00139786638264654,"Water",2005,20
13,1,"1",0,0.00339606976088257,3.28034294605177e-08,0.0294198011795062,1.00998032600383e-05,0.00104315324440138,"Water",2006,18
14,1,"2",0,0.0148260229600046,2.77524482410063e-11,0.161795264400762,3.64007158485336e-07,0.000788550463513773,"Water",2006,16
15,1,"3",0,0.00502422511946506,5.10763084253868e-11,0.0357698251419114,1.13587714530051e-07,0.000124424703018852,"Water",2006,16
16,1,"4",0,0.00359790774994886,4.93779146216397e-11,0.0320728775885845,1.31039528850658e-07,0.000182429021231461,"Water",2006,9
17,1,"5",0,0.0109215954638269,5.42651377178538e-10,0.111848650917057,2.36837226631911e-06,0.00179816251376541,"Water",2006,24
18,1,"6",0,0.00314817536346906,3.75392021792661e-11,0.0261332546825636,9.89833406811639e-08,0.00012188971198501,"Water",2006,23
19,1,"7",0,0.00689927407961768,4.15221110087461e-10,0.0722385500538379,1.0195396037898e-06,0.000830097594400122,"Water",2006,14
20,1,"8",0,0.0060883872948513,4.11967937332148e-10,0.0609187406291835,1.06486100787249e-06,0.000734657851290788,"Water",2006,15
21,1,"9",0,0.0113619520645499,3.13792662488378e-10,0.114522345514393,1.38443258400506e-06,0.00160862159647059,"Water",2006,10
22,1,"10",0,0.00590229455284551,4.21391659515187e-10,0.0512302555806344,8.53927969722806e-07,0.000572469224385399,"Water",2006,11
23,1,"11",0,0.00474676681184763,3.12357163476227e-10,0.0430410726463584,7.50795600515924e-07,0.000531107967752471,"Water",2006,23
24,1,"12",0,0.0150173409765439,1.81643429602996e-10,0.182413274021243,5.61986578370749e-07,0.00114931605916822,"Water",2006,29
25,1,"1",0,0.00400884067028085,4.02602687214534e-08,0.0344168797952419,1.1834508769497e-05,0.00126809885012742,"Water",2007,28
26,1,"2",0,0.0123446571274162,2.75892554508228e-11,0.129141353510431,3.57007690992551e-07,0.000789315536562719,"Water",2007,17
27,1,"3",0,0.00511269124271458,5.07935136441721e-11,0.0352106217722021,1.11761823132964e-07,0.000125932430238541,"Water",2007,10
28,1,"4",0,0.0030472094602654,4.04722403131192e-11,0.0266012445904255,1.06554690869727e-07,0.000148713861175847,"Water",2007,9
29,1,"5",0,0.0114843741376256,5.58911723012535e-10,0.121190802089776,2.44458075119999e-06,0.00187163476079169,"Water",2007,17
30,1,"6",0,0.00340355333849697,3.65492700261942e-11,0.0278135835983631,9.57990769957871e-08,0.000123842855257641,"Water",2007,14
31,1,"7",0,0.00695135559529088,4.51345585079286e-10,0.0704091419506052,1.0761015807498e-06,0.000842397438765048,"Water",2007,16
32,1,"8",0,0.00630350270117155,3.95386781423964e-10,0.0605331781017222,1.02504974295118e-06,0.000693993327823548,"Water",2007,6
33,1,"9",0,0.00875720887835764,3.08362496305273e-10,0.0914861991189405,1.3510204546045e-06,0.00154317152533392,"Water",2007,9
34,1,"10",0,0.00567546065615509,4.64534627698364e-10,0.0551093222842893,9.51787016974238e-07,0.000640204109782531,"Water",2007,18
35,1,"11",0,0.00415233701105187,3.49769278006836e-10,0.0415947094716952,7.45016424926671e-07,0.000522431129697907,"Water",2007,30
36,1,"12",0,0.0266317321417129,1.90131255139497e-10,0.360025288263999,5.55495746083077e-07,0.00120068165872195,"Water",2007,26
37,1,"1",1,0.0378853986663843,7.17418406813457e-09,0.277621273649674,6.22400727364259e-05,0.0374427959427177,"Water",2008,4
38,1,"2",1,0.105160430007662,7.94779936394896e-13,0.639471229468243,7.21733768406672e-06,0.136954451692855,"Water",2008,4
39,1,"3",1,0.00710357944108366,4.35547287678954e-12,0.0710438889452562,3.33652292331024e-07,0.0011658442517357,"Water",2008,4
40,1,"4",1,0.0103817987464365,2.57488947714541e-13,0.107644142627658,2.26788657335855e-08,0.000360189446201597,"Water",2008,4
41,1,"5",1,0.144388516686298,2.3311535351895e-11,0.757529132894475,0.000120837074090161,0.208243422377002,"Water",2008,3
42,1,"6",1,0.00782558228309947,5.87654753928616e-13,0.0793053751941649,6.26223311153201e-08,0.000720266669432609,"Water",2008,3
43,1,"7",1,0.136011227904379,5.44557620874523e-10,0.757376939545681,6.53064548006736e-05,0.194192404488788,"Water",2008,6
44,1,"8",1,0.038957655660481,2.58363496368666e-10,0.231209422266685,0.000154445418376272,0.0485220399589276,"Water",2008,27
45,1,"9",1,0.047688381344136,1.10102508181037e-10,0.353443097140108,1.6688429733252e-05,0.0477893090446373,"Water",2008,12
46,1,"10",1,0.0117349293651565,4.17096892557234e-11,0.111919097877203,3.96941463143036e-06,0.00373039495195371,"Water",2008,4
47,1,"11",1,0.00854141424963312,1.02462172708564e-11,0.082251567624097,8.91834995298033e-07,0.00198515729431091,"Water",2008,6
48,1,"12",1,0.0336399497930598,1.25148411998547e-10,0.247449245783646,1.34713661190685e-05,0.0332588527691501,"Water",2008,14
49,1,"1",1,0.0322526206232015,7.45749993824785e-09,0.223435198068456,6.03483668670519e-05,0.0343701711749687,"Water",2009,15
50,1,"2",1,0.110482261247468,7.99142721065617e-13,0.673134187650778,7.49486512197445e-06,0.141718107609156,"Water",2009,5
51,1,"3",1,0.00719397844842404,4.26035607095416e-12,0.0711150919914226,3.33263295258815e-07,0.00115122764968556,"Water",2009,6
52,1,"4",1,0.00922196411471011,2.52623589065937e-13,0.0942027910388056,2.25955192727687e-08,0.000358199202695905,"Water",2009,7
53,1,"5",1,0.143928160698893,2.37164660406935e-11,0.758741880310547,0.000115962972100016,0.206552499374413,"Water",2009,5
54,1,"6",1,0.00868581476175409,5.42523355122922e-13,0.0902708055350217,6.20398896948505e-08,0.000720153984153153,"Water",2009,9
55,1,"7",1,0.122863225590295,5.79749929479041e-10,0.691944744289128,6.83090715340531e-05,0.172057258442374,"Water",2009,5
56,1,"8",1,0.0626153321261825,3.40182686277981e-10,0.391600190270113,0.000210617066519827,0.0751314488165553,"Water",2009,9
57,1,"9",1,0.047784204748576,1.00105704194472e-10,0.36543916480769,1.52048843048066e-05,0.0445089813874784,"Water",2009,7
58,1,"10",1,0.0106051667038514,4.39303890005239e-11,0.102499308236252,4.52766399521352e-06,0.00416173987746553,"Water",2009,13
59,1,"11",1,0.00775852370478878,1.03244025076806e-11,0.0754758806354729,8.47562507163285e-07,0.00191810878791008,"Water",2009,7
60,1,"12",1,0.0317042374727346,1.28373442561511e-10,0.22757148749965,1.33627698066306e-05,0.0324883829300357,"Water",2009,17
61,1,"1",1,0.0325510015397754,6.96860959025577e-09,0.230808742993025,5.60544140781657e-05,0.0333524117981987,"Water",2010,13
62,1,"2",1,0.159221718170513,8.67039527818155e-13,0.747694733426363,7.71164558905177e-06,0.255629530268479,"Water",2010,16
63,1,"3",1,0.00678301409667521,4.62415611680235e-12,0.0675068735838792,3.57846076931535e-07,0.00119772859845929,"Water",2010,16
64,1,"4",1,0.00882703651013595,2.6881345795987e-13,0.0925526932145017,2.25760194808452e-08,0.000357388011491135,"Water",2010,8
65,1,"5",1,0.104813425235103,2.45621492282933e-11,0.523918635616602,0.000129588429345685,0.155844853870836,"Water",2010,12
